,name,url,_dlt_load_id,_dlt_id
266,beautifly,https://pokeapi.co/api/v2/pokemon/267/,1732007685.616085,5e/OY/IqhTicJg
267,cascoon,https://pokeapi.co/api/v2/pokemon/268/,1732007685.616085,cNLb1gpUna6wNw
268,dustox,https://pokeapi.co/api/v2/pokemon/269/,1732007685.616085,dtquZwdOI/6Olw
269,lotad,https://pokeapi.co/api/v2/pokemon/270/,1732007685.616085,kqtNdNlaya2LFQ
270,lombre,https://pokeapi.co/api/v2/pokemon/271/,1732007685.616085,Ik5Yupm+mgmUHQ
271,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,1732007685.616085,p2pEkAAf8QzHSQ
272,seedot,https://pokeapi.co/api/v2/pokemon/273/,1732007685.616085,yny+GhUQ1ozwTA
273,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,1732007685.616085,7zkaw9NlvPo53A
274,shiftry,https://pokeapi.co/api/v2/pokemon/275/,1732007685.616085,6z0zbNI35g12Sw
275,taillow,https://pokeapi.co/api/v2/pokemon/276/,1732007685.616085,+gIt+WM5MqBFDg
276,swellow,https://pokeapi.co/api/v2/pokemon/277/,1732007685.616085,g2K8cldFswG1Qg
277,wingull,https://pokeapi.co/api/v2/pokemon/278/,1732007685.616085,yrZMubfdwKK37Q
278,pelipper,https://pokeapi.co/api/v2/pokemon/279/,1732007685.616085,D75IzdtkVGJgFw
279,ralts,https://pokeapi.co/api/v2/pokemon/280/,1732007685.616085,gJc2RpfPDnhRmA
280,kirlia,https://pokeapi.co/api/v2/pokemon/281/,1732007685.616085,g8sJ+mGx19TtQQ
281,gardevoir,https://pokeapi.co/api/v2/pokemon/282/,1732007685.616085,26yDZVYbl2AGdQ
282,surskit,https://pokeapi.co/api/v2/pokemon/283/,1732007685.616085,2eTe85ihG7V29g
283,masquerain,https://pokeapi.co/api/v2/pokemon/284/,1732007685.616085,szOG8HlAW+hmxA
284,shroomish,https://pokeapi.co/api/v2/pokemon/285/,1732007685.616085,YhIIP9SDit1lsg
285,breloom,https://pokeapi.co/api/v2/pokemon/286/,1732007685.616085,ZYb+4hBW9XjiNA
286,slakoth,https://pokeapi.co/api/v2/pokemon/287/,1732007685.616085,r9mtwBWGDYX/NA
287,vigoroth,https://pokeapi.co/api/v2/pokemon/288/,1732007685.616085,TMFZV79uPUVIxw
288,slaking,https://pokeapi.co/api/v2/pokemon/289/,1732007685.616085,9uQPTag6JXwXjA
289,nincada,https://pokeapi.co/api/v2/pokemon/290/,1732007685.616085,FDJxq3csGhpBJA
290,ninjask,https://pokeapi.co/api/v2/pokemon/291/,1732007685.616085,pKN7kVxLPrwe/w
291,shedinja,https://pokeapi.co/api/v2/pokemon/292/,1732007685.616085,I2W2mpt2kwvvbA
292,whismur,https://pokeapi.co/api/v2/pokemon/293/,1732007685.616085,Aqe2d2FZLq5X1Q
293,loudred,https://pokeapi.co/api/v2/pokemon/294/,1732007685.616085,dBHLDsr5nLXkyg
294,exploud,https://pokeapi.co/api/v2/pokemon/295/,1732007685.616085,MYrHKmkHOfwZPA
295,makuhita,https://pokeapi.co/api/v2/pokemon/296/,1732007685.616085,ZYTM9a5BdF8YPA
296,hariyama,https://pokeapi.co/api/v2/pokemon/297/,1732007685.616085,6Jqu276k7Hu/Pg
297,azurill,https://pokeapi.co/api/v2/pokemon/298/,1732007685.616085,21L/aPvqQ+GMZg
298,nosepass,https://pokeapi.co/api/v2/pokemon/299/,1732007685.616085,QhtmBGv+jdZHSQ
299,skitty,https://pokeapi.co/api/v2/pokemon/300/,1732007685.616085,ejJn5zTMIw1DMQ
300,delcatty,https://pokeapi.co/api/v2/pokemon/301/,1732007685.616085,lMAh1RZNcwUx/w
301,sableye,https://pokeapi.co/api/v2/pokemon/302/,1732007685.616085,N7e5bGLKXzmI6Q
302,mawile,https://pokeapi.co/api/v2/pokemon/303/,1732007685.616085,ymTdU299P5Hp2A
303,aron,https://pokeapi.co/api/v2/pokemon/304/,1732007685.616085,WxgP1pzoW9kA3Q
304,lairon,https://pokeapi.co/api/v2/pokemon/305/,1732007685.616085,dzPe2QqWiCfdbQ
305,aggron,https://pokeapi.co/api/v2/pokemon/306/,1732007685.616085,ItkQlYTex11l7A
306,meditite,https://pokeapi.co/api/v2/pokemon/307/,1732007685.616085,JmnYYrG/JohELQ
307,medicham,https://pokeapi.co/api/v2/pokemon/308/,1732007685.616085,+2qGstYXV+yGDw
308,electrike,https://pokeapi.co/api/v2/pokemon/309/,1732007685.616085,4JpBLxYmcvOOAg
309,manectric,https://pokeapi.co/api/v2/pokemon/310/,1732007685.616085,KZb4mKOPeJHa4g
310,plusle,https://pokeapi.co/api/v2/pokemon/311/,1732007685.616085,lgCgsBgEfLTc2A
311,minun,https://pokeapi.co/api/v2/pokemon/312/,1732007685.616085,g4h8/qwbjGqgIA
312,volbeat,https://pokeapi.co/api/v2/pokemon/313/,1732007685.616085,c9oOjDeQAYGGRw
313,illumise,https://pokeapi.co/api/v2/pokemon/314/,1732007685.616085,DWc/5+DiD+4V1w
314,roselia,https://pokeapi.co/api/v2/pokemon/315/,1732007685.616085,1SM72cFUG+i19A
315,gulpin,https://pokeapi.co/api/v2/pokemon/316/,1732007685.616085,yhCW2c+p02XqHQ
316,swalot,https://pokeapi.co/api/v2/pokemon/317/,1732007685.616085,diLLPRmCEGePrw
317,carvanha,https://pokeapi.co/api/v2/pokemon/318/,1732007685.616085,GWAF8GD5nf+xAA
318,sharpedo,https://pokeapi.co/api/v2/pokemon/319/,1732007685.616085,a8v7AssCNn+UXA
319,wailmer,https://pokeapi.co/api/v2/pokemon/320/,1732007685.616085,AeKo74wGEyUAJQ
320,wailord,https://pokeapi.co/api/v2/pokemon/321/,1732007685.616085,rc3rYclogqOEbA
321,numel,https://pokeapi.co/api/v2/pokemon/322/,1732007685.616085,NLx+TaGRdndu3w
322,camerupt,https://pokeapi.co/api/v2/pokemon/323/,1732007685.616085,KLhkNNMogFh6vw
323,torkoal,https://pokeapi.co/api/v2/pokemon/324/,1732007685.616085,x5JZclkQoFa/dA
324,spoink,https://pokeapi.co/api/v2/pokemon/325/,1732007685.616085,LvXmnrva4egIzA
325,grumpig,https://pokeapi.co/api/v2/pokemon/326/,1732007685.616085,AQatNPN/2dOzQg
326,spinda,https://pokeapi.co/api/v2/pokemon/327/,1732007685.616085,+TLODQ4eocfnwA
327,trapinch,https://pokeapi.co/api/v2/pokemon/328/,1732007685.616085,Jt3NsOdmXmzfCA
328,vibrava,https://pokeapi.co/api/v2/pokemon/329/,1732007685.616085,cMKo6wlTd9i0zQ
329,flygon,https://pokeapi.co/api/v2/pokemon/330/,1732007685.616085,uXx7IM37uPxgsQ
330,cacnea,https://pokeapi.co/api/v2/pokemon/331/,1732007685.616085,b9tffABeiyuXtg
331,cacturne,https://pokeapi.co/api/v2/pokemon/332/,1732007685.616085,JAJ06jRtFzwnhw
332,swablu,https://pokeapi.co/api/v2/pokemon/333/,1732007685.616085,Hm5kvaTR4ELrBQ
333,altaria,https://pokeapi.co/api/v2/pokemon/334/,1732007685.616085,N6Lb+W7gw1KojA
334,zangoose,https://pokeapi.co/api/v2/pokemon/335/,1732007685.616085,PKR+zhXUGZ9uOw
335,seviper,https://pokeapi.co/api/v2/pokemon/336/,1732007685.616085,80wK55kf3E+dng
336,lunatone,https://pokeapi.co/api/v2/pokemon/337/,1732007685.616085,luKgv02P3O2E4Q
337,solrock,https://pokeapi.co/api/v2/pokemon/338/,1732007685.616085,KxUsRXTNApP20g
338,barboach,https://pokeapi.co/api/v2/pokemon/339/,1732007685.616085,oC/kFoLUwJ3hxw
339,whiscash,https://pokeapi.co/api/v2/pokemon/340/,1732007685.616085,Gax2EPs5i6Rosw
340,corphish,https://pokeapi.co/api/v2/pokemon/341/,1732007685.616085,T0ih0DPx/B6YvA
341,crawdaunt,https://pokeapi.co/api/v2/pokemon/342/,1732007685.616085,tqyGh3sBZWt8Bw
342,baltoy,https://pokeapi.co/api/v2/pokemon/343/,1732007685.616085,06m6N7E7s8s1TQ
343,claydol,https://pokeapi.co/api/v2/pokemon/344/,1732007685.616085,KRrLDVP1yx3Deg
344,lileep,https://pokeapi.co/api/v2/pokemon/345/,1732007685.616085,C3lnXT7DefJkHg
345,cradily,https://pokeapi.co/api/v2/pokemon/346/,1732007685.616085,I20D8fBYYbGaNg
346,anorith,https://pokeapi.co/api/v2/pokemon/347/,1732007685.616085,lQhWd+MbyC6BJA
347,armaldo,https://pokeapi.co/api/v2/pokemon/348/,1732007685.616085,Byi2/34q5wtETA
348,feebas,https://pokeapi.co/api/v2/pokemon/349/,1732007685.616085,ISk2UL+EP2SJ8w
349,milotic,https://pokeapi.co/api/v2/pokemon/350/,1732007685.616085,e/c4LwYkuGXQvw
350,castform,https://pokeapi.co/api/v2/pokemon/351/,1732007685.616085,S1U2oSvH/RhJuw
351,kecleon,https://pokeapi.co/api/v2/pokemon/352/,1732007685.616085,S3oc/ohSwsQmAg
352,shuppet,https://pokeapi.co/api/v2/pokemon/353/,1732007685.616085,G42e9oLsC7GNdg
353,banette,https://pokeapi.co/api/v2/pokemon/354/,1732007685.616085,kZmLR+JEunW2AA
354,duskull,https://pokeapi.co/api/v2/pokemon/355/,1732007685.616085,Y8zfScZ7kVWsfg
355,dusclops,https://pokeapi.co/api/v2/pokemon/356/,1732007685.616085,LDR1CCuuwSkyBQ
356,tropius,https://pokeapi.co/api/v2/pokemon/357/,1732007685.616085,DKOSmbvBiBosFA
357,chimecho,https://pokeapi.co/api/v2/pokemon/358/,1732007685.616085,2/MZQVsEZ4MMmg
358,absol,https://pokeapi.co/api/v2/pokemon/359/,1732007685.616085,hAE7VZUema0l3Q
359,wynaut,https://pokeapi.co/api/v2/pokemon/360/,1732007685.616085,FpePsXZRSK4Zgg
360,snorunt,https://pokeapi.co/api/v2/pokemon/361/,1732007685.616085,ybx8lelRa70XgA
361,glalie,https://pokeapi.co/api/v2/pokemon/362/,1732007685.616085,OVAjkF4ilz30Lw
362,spheal,https://pokeapi.co/api/v2/pokemon/363/,1732007685.616085,0N9LCGM2ozy0aA
363,sealeo,https://pokeapi.co/api/v2/pokemon/364/,1732007685.616085,P95ve85KeNbuiw
364,walrein,https://pokeapi.co/api/v2/pokemon/365/,1732007685.616085,1A3PMognl/Sv9Q
365,clamperl,https://pokeapi.co/api/v2/pokemon/366/,1732007685.616085,QbEEE8LN6Vx0QA
366,huntail,https://pokeapi.co/api/v2/pokemon/367/,1732007685.616085,7ruLnNrZOyD2XQ
367,gorebyss,https://pokeapi.co/api/v2/pokemon/368/,1732007685.616085,PY02HyL+PXJk1g
368,relicanth,https://pokeapi.co/api/v2/pokemon/369/,1732007685.616085,GKHjknoTgTQK+w
369,luvdisc,https://pokeapi.co/api/v2/pokemon/370/,1732007685.616085,3/bBRgfn4NnxFg
370,bagon,https://pokeapi.co/api/v2/pokemon/371/,1732007685.616085,aCtNMr6r/uencw
371,shelgon,https://pokeapi.co/api/v2/pokemon/372/,1732007685.616085,YZh1XscmEpRCxA
372,salamence,https://pokeapi.co/api/v2/pokemon/373/,1732007685.616085,esjayPIYYvSoew
373,beldum,https://pokeapi.co/api/v2/pokemon/374/,1732007685.616085,66PnlSSFBz4FWQ
374,metang,https://pokeapi.co/api/v2/pokemon/375/,1732007685.616085,e8GHrD5teal8eA
375,metagross,https://pokeapi.co/api/v2/pokemon/376/,1732007685.616085,2925aBJysaVqvg
376,regirock,https://pokeapi.co/api/v2/pokemon/377/,1732007685.616085,Ocre65ZNBV9gsQ
377,regice,https://pokeapi.co/api/v2/pokemon/378/,1732007685.616085,6opK/2qUxZKD/A
378,registeel,https://pokeapi.co/api/v2/pokemon/379/,1732007685.616085,WzG8ob6xwII8Mg
379,latias,https://pokeapi.co/api/v2/pokemon/380/,1732007685.616085,ar51YtuMZRfQqw
380,latios,https://pokeapi.co/api/v2/pokemon/381/,1732007685.616085,M2NZOOsl9oKgaA
381,kyogre,https://pokeapi.co/api/v2/pokemon/382/,1732007685.616085,b2cA/qVCvXlhrg
382,groudon,https://pokeapi.co/api/v2/pokemon/383/,1732007685.616085,X5VlrzilPLeoHQ
383,rayquaza,https://pokeapi.co/api/v2/pokemon/384/,1732007685.616085,eHCYsUxXKoJ5eA
384,jirachi,https://pokeapi.co/api/v2/pokemon/385/,1732007685.616085,dx6xytzFLPnM8g
385,deoxys-normal,https://pokeapi.co/api/v2/pokemon/386/,1732007685.616085,Y/BgpGzG5UOH8Q
386,turtwig,https://pokeapi.co/api/v2/pokemon/387/,1732007685.616085,1GCa5CCeI153jA
387,grotle,https://pokeapi.co/api/v2/pokemon/388/,1732007685.616085,2i+PlJZBfwVzsw
388,torterra,https://pokeapi.co/api/v2/pokemon/389/,1732007685.616085,S6GsXPGwJN36dQ
389,chimchar,https://pokeapi.co/api/v2/pokemon/390/,1732007685.616085,2r7tOSU4RGVjHg
390,monferno,https://pokeapi.co/api/v2/pokemon/391/,1732007685.616085,qFt648fiXs22Xw
391,infernape,https://pokeapi.co/api/v2/pokemon/392/,1732007685.616085,Fw/3XALbDEE1ww
392,piplup,https://pokeapi.co/api/v2/pokemon/393/,1732007685.616085,qqGE+H5ItDmMSQ
393,prinplup,https://pokeapi.co/api/v2/pokemon/394/,1732007685.616085,TGMrFH9e8W0amw
394,empoleon,https://pokeapi.co/api/v2/pokemon/395/,1732007685.616085,K7SBMU6aX2djTA
395,starly,https://pokeapi.co/api/v2/pokemon/396/,1732007685.616085,3oRGBpKMKI6vKQ
396,staravia,https://pokeapi.co/api/v2/pokemon/397/,1732007685.616085,1Rf4Z7vo7U6Jnw
397,staraptor,https://pokeapi.co/api/v2/pokemon/398/,1732007685.616085,8S/wAH5uB0xmow
398,bidoof,https://pokeapi.co/api/v2/pokemon/399/,1732007685.616085,5t2hqnkgfMW02A
399,bibarel,https://pokeapi.co/api/v2/pokemon/400/,1732007685.616085,TYCR6B9sVIK4rg
400,kricketot,https://pokeapi.co/api/v2/pokemon/401/,1732007685.616085,Z2/euMyN/IaQOw
401,kricketune,https://pokeapi.co/api/v2/pokemon/402/,1732007685.616085,t4Af/d/nE4ErBA
402,shinx,https://pokeapi.co/api/v2/pokemon/403/,1732007685.616085,qWtOGDYiekPSaQ
403,luxio,https://pokeapi.co/api/v2/pokemon/404/,1732007685.616085,vJEFLv/LQ0yX7Q
404,luxray,https://pokeapi.co/api/v2/pokemon/405/,1732007685.616085,C30Kvhkr3C+T9A
405,budew,https://pokeapi.co/api/v2/pokemon/406/,1732007685.616085,yWT1i944ExbOLw
406,roserade,https://pokeapi.co/api/v2/pokemon/407/,1732007685.616085,fXCdzmmjrq+OIA
407,cranidos,https://pokeapi.co/api/v2/pokemon/408/,1732007685.616085,lOV6Y9SWFvQ3uA
408,rampardos,https://pokeapi.co/api/v2/pokemon/409/,1732007685.616085,59nyK8X7NPKciw
409,shieldon,https://pokeapi.co/api/v2/pokemon/410/,1732007685.616085,VU//AyFP9VeZxg
410,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,1732007685.616085,9zy9ukxm4S70ZQ
411,burmy,https://pokeapi.co/api/v2/pokemon/412/,1732007685.616085,i9RfhL/2DniTTQ
412,wormadam-plant,https://pokeapi.co/api/v2/pokemon/413/,1732007685.616085,x1T5fwJJfyLtWQ
413,mothim,https://pokeapi.co/api/v2/pokemon/414/,1732007685.616085,5p7oAfQIV5st9A
414,combee,https://pokeapi.co/api/v2/pokemon/415/,1732007685.616085,QN9rH1I739sxzQ
415,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,1732007685.616085,Aj+TfRlcLouzCw
416,pachirisu,https://pokeapi.co/api/v2/pokemon/417/,1732007685.616085,q0ckJXTG/JEgoQ
417,buizel,https://pokeapi.co/api/v2/pokemon/418/,1732007685.616085,DHkAC0aKbaKBag
418,floatzel,https://pokeapi.co/api/v2/pokemon/419/,1732007685.616085,AlcLN0i/OMX45Q
419,cherubi,https://pokeapi.co/api/v2/pokemon/420/,1732007685.616085,pqXTt5JAcsVDcA
420,cherrim,https://pokeapi.co/api/v2/pokemon/421/,1732007685.616085,SrK/Pgw/ZVaUTQ
421,shellos,https://pokeapi.co/api/v2/pokemon/422/,1732007685.616085,7ylyQ6k4BcYs5Q
422,gastrodon,https://pokeapi.co/api/v2/pokemon/423/,1732007685.616085,gOMBjv2hcv8PDw
423,ambipom,https://pokeapi.co/api/v2/pokemon/424/,1732007685.616085,Oo1H1Yilj/EzjA
424,drifloon,https://pokeapi.co/api/v2/pokemon/425/,1732007685.616085,UbvYaPiFHvp2Qg
425,drifblim,https://pokeapi.co/api/v2/pokemon/426/,1732007685.616085,Kd6pG8J4DUPCqQ
426,buneary,https://pokeapi.co/api/v2/pokemon/427/,1732007685.616085,nvhjG9NG3wpFCw
427,lopunny,https://pokeapi.co/api/v2/pokemon/428/,1732007685.616085,vOHhOh1zU6wQjg
428,mismagius,https://pokeapi.co/api/v2/pokemon/429/,1732007685.616085,Mk83/v7592sqsA
429,honchkrow,https://pokeapi.co/api/v2/pokemon/430/,1732007685.616085,OrivYriru0bhxA
430,glameow,https://pokeapi.co/api/v2/pokemon/431/,1732007685.616085,RIPV+bjTTYWyMQ
431,purugly,https://pokeapi.co/api/v2/pokemon/432/,1732007685.616085,bRlO/8m1/KRe6w
432,chingling,https://pokeapi.co/api/v2/pokemon/433/,1732007685.616085,wwKCmFjpsI2LZQ
433,stunky,https://pokeapi.co/api/v2/pokemon/434/,1732007685.616085,s5DmixkBixwzmQ
434,skuntank,https://pokeapi.co/api/v2/pokemon/435/,1732007685.616085,QVfRCDPid3a+Iw
435,bronzor,https://pokeapi.co/api/v2/pokemon/436/,1732007685.616085,fVTFyb14QVEx5g
436,bronzong,https://pokeapi.co/api/v2/pokemon/437/,1732007685.616085,FVO1614Q6y9szw
437,bonsly,https://pokeapi.co/api/v2/pokemon/438/,1732007685.616085,/Ws/stqc8XzfhQ
438,mime-jr,https://pokeapi.co/api/v2/pokemon/439/,1732007685.616085,sIBSFoUQeskOLg
439,happiny,https://pokeapi.co/api/v2/pokemon/440/,1732007685.616085,GPxGgS8WIsq3fw
440,chatot,https://pokeapi.co/api/v2/pokemon/441/,1732007685.616085,nnihEs526KwKhA
441,spiritomb,https://pokeapi.co/api/v2/pokemon/442/,1732007685.616085,4ZKn99jCJPw71Q
442,gible,https://pokeapi.co/api/v2/pokemon/443/,1732007685.616085,NVpegfys7LbUhQ
443,gabite,https://pokeapi.co/api/v2/pokemon/444/,1732007685.616085,4vqPcWGnpHWRRQ
444,garchomp,https://pokeapi.co/api/v2/pokemon/445/,1732007685.616085,kgcWGxYwR7Ev7A
445,munchlax,https://pokeapi.co/api/v2/pokemon/446/,1732007685.616085,Uztg0yuarmBrhQ
446,riolu,https://pokeapi.co/api/v2/pokemon/447/,1732007685.616085,Is4NUofD2E4wpA
447,lucario,https://pokeapi.co/api/v2/pokemon/448/,1732007685.616085,KoUxFjjk/XjSwQ
448,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,1732007685.616085,gF8oTx/Z+1wkaw
449,hippowdon,https://pokeapi.co/api/v2/pokemon/450/,1732007685.616085,jOxTl+7/qg+8kw
450,skorupi,https://pokeapi.co/api/v2/pokemon/451/,1732007685.616085,Sp52D2vQL91Nwg
451,drapion,https://pokeapi.co/api/v2/pokemon/452/,1732007685.616085,bZZNOLFc9II3Ew
452,croagunk,https://pokeapi.co/api/v2/pokemon/453/,1732007685.616085,eqhYZQcapREc8Q
453,toxicroak,https://pokeapi.co/api/v2/pokemon/454/,1732007685.616085,TCXDoKsQM5PgdQ
454,carnivine,https://pokeapi.co/api/v2/pokemon/455/,1732007685.616085,iO8FMSwLq5KEIQ
455,finneon,https://pokeapi.co/api/v2/pokemon/456/,1732007685.616085,QJI7aK+RAAq1Gw
456,lumineon,https://pokeapi.co/api/v2/pokemon/457/,1732007685.616085,DzxhKC4sGwTKQQ
457,mantyke,https://pokeapi.co/api/v2/pokemon/458/,1732007685.616085,Sc8cQe+h2nmZHA
458,snover,https://pokeapi.co/api/v2/pokemon/459/,1732007685.616085,wyFohykF8QYiUg
459,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,1732007685.616085,f9TANrBSGH/sTQ
460,weavile,https://pokeapi.co/api/v2/pokemon/461/,1732007685.616085,2ETsHso9xlrlGA
461,magnezone,https://pokeapi.co/api/v2/pokemon/462/,1732007685.616085,WFwxOiZI0moVdg
462,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,1732007685.616085,wUBfzE7IF8IyWA
463,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,1732007685.616085,prRUBUvNhcqIbg
464,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,1732007685.616085,K80SONF3iPAv4g
465,electivire,https://pokeapi.co/api/v2/pokemon/466/,1732007685.616085,diPAdBdgl3I+4A
466,magmortar,https://pokeapi.co/api/v2/pokemon/467/,1732007685.616085,GbWq5GAiyz1BSA
467,togekiss,https://pokeapi.co/api/v2/pokemon/468/,1732007685.616085,KTH7VoI2K3sAfg
468,yanmega,https://pokeapi.co/api/v2/pokemon/469/,1732007685.616085,UVPCUagPDuN0Jw
469,leafeon,https://pokeapi.co/api/v2/pokemon/470/,1732007685.616085,GOVZSDqTQN1RAQ
470,glaceon,https://pokeapi.co/api/v2/pokemon/471/,1732007685.616085,YRcLQoWJbYuZPA
471,gliscor,https://pokeapi.co/api/v2/pokemon/472/,1732007685.616085,WQoRPUuKYsUxbw
472,mamoswine,https://pokeapi.co/api/v2/pokemon/473/,1732007685.616085,VjBlI6D0eOdkKg
473,porygon-z,https://pokeapi.co/api/v2/pokemon/474/,1732007685.616085,B2SvuBckqiFVvg
474,gallade,https://pokeapi.co/api/v2/pokemon/475/,1732007685.616085,CTisCD1C5O38RA
475,probopass,https://pokeapi.co/api/v2/pokemon/476/,1732007685.616085,Ai4rdVMh9Q6C4w
476,dusknoir,https://pokeapi.co/api/v2/pokemon/477/,1732007685.616085,RvLIfjiqSrL/xA
477,froslass,https://pokeapi.co/api/v2/pokemon/478/,1732007685.616085,gx3NFf4MeKcpZA
478,rotom,https://pokeapi.co/api/v2/pokemon/479/,1732007685.616085,n3Xa2vh53v4iqA
479,uxie,https://pokeapi.co/api/v2/pokemon/480/,1732007685.616085,arkFkIQcrE8Gvw
480,mesprit,https://pokeapi.co/api/v2/pokemon/481/,1732007685.616085,VRpz9+V9LsLWxw
481,azelf,https://pokeapi.co/api/v2/pokemon/482/,1732007685.616085,GqEAp2avd+jTdA
482,dialga,https://pokeapi.co/api/v2/pokemon/483/,1732007685.616085,xrOxccU96gXF6w
483,palkia,https://pokeapi.co/api/v2/pokemon/484/,1732007685.616085,RhIwjRGqtAooVA
484,heatran,https://pokeapi.co/api/v2/pokemon/485/,1732007685.616085,6UvUFIPH28mMnA
485,regigigas,https://pokeapi.co/api/v2/pokemon/486/,1732007685.616085,wzvg4ucG34WMyQ
486,giratina-altered,https://pokeapi.co/api/v2/pokemon/487/,1732007685.616085,SzFYk8rX4rL6rg
487,cresselia,https://pokeapi.co/api/v2/pokemon/488/,1732007685.616085,gJl9Qzz0BXbNtw
488,phione,https://pokeapi.co/api/v2/pokemon/489/,1732007685.616085,YwwVylpTWj+Dew
489,manaphy,https://pokeapi.co/api/v2/pokemon/490/,1732007685.616085,YYOd9fbF/gUTWw
490,darkrai,https://pokeapi.co/api/v2/pokemon/491/,1732007685.616085,jMcZHqg8cWNsCg
491,shaymin-land,https://pokeapi.co/api/v2/pokemon/492/,1732007685.616085,8GQKH54jXCQp0Q
492,arceus,https://pokeapi.co/api/v2/pokemon/493/,1732007685.616085,GCVLj9xg01kv8Q
493,victini,https://pokeapi.co/api/v2/pokemon/494/,1732007685.616085,AZf6BqSLa4GmQA
494,snivy,https://pokeapi.co/api/v2/pokemon/495/,1732007685.616085,NcG3x52DRDQWew
495,servine,https://pokeapi.co/api/v2/pokemon/496/,1732007685.616085,4tqt0CEIylIqSg
496,serperior,https://pokeapi.co/api/v2/pokemon/497/,1732007685.616085,ZkNgMgNa+0InyQ
497,tepig,https://pokeapi.co/api/v2/pokemon/498/,1732007685.616085,GVuKpApxMhSnbg
498,pignite,https://pokeapi.co/api/v2/pokemon/499/,1732007685.616085,NQ+57MmrpDEkIw
499,emboar,https://pokeapi.co/api/v2/pokemon/500/,1732007685.616085,pa7jIXwydEQlXg
500,oshawott,https://pokeapi.co/api/v2/pokemon/501/,1732007685.616085,mzIGgscMtmT55g
501,dewott,https://pokeapi.co/api/v2/pokemon/502/,1732007685.616085,0RjDpD96KR/V0A
502,samurott,https://pokeapi.co/api/v2/pokemon/503/,1732007685.616085,jaTzb5ovkMweUw
503,patrat,https://pokeapi.co/api/v2/pokemon/504/,1732007685.616085,X0co4oatLIX0cw
504,watchog,https://pokeapi.co/api/v2/pokemon/505/,1732007685.616085,XikcnFpO+YOldA
505,lillipup,https://pokeapi.co/api/v2/pokemon/506/,1732007685.616085,077WVLn8FHvH3A
506,herdier,https://pokeapi.co/api/v2/pokemon/507/,1732007685.616085,aJ0rhDhmm2MuNw
507,stoutland,https://pokeapi.co/api/v2/pokemon/508/,1732007685.616085,QRvnMtVRk9gUNQ
508,purrloin,https://pokeapi.co/api/v2/pokemon/509/,1732007685.616085,YZMQ4HFWI0feug
509,liepard,https://pokeapi.co/api/v2/pokemon/510/,1732007685.616085,cq89K6BrOlvRLw
510,pansage,https://pokeapi.co/api/v2/pokemon/511/,1732007685.616085,F66cAkzZSZF3wQ
511,simisage,https://pokeapi.co/api/v2/pokemon/512/,1732007685.616085,/4U67iLe5rXB3w
512,pansear,https://pokeapi.co/api/v2/pokemon/513/,1732007685.616085,jyijJtfURqM5Mg
513,simisear,https://pokeapi.co/api/v2/pokemon/514/,1732007685.616085,ND9eKRl2s9Ti1g
514,panpour,https://pokeapi.co/api/v2/pokemon/515/,1732007685.616085,Z+xHzXke/l912w
515,simipour,https://pokeapi.co/api/v2/pokemon/516/,1732007685.616085,mMhjGSARrDHUGA
516,munna,https://pokeapi.co/api/v2/pokemon/517/,1732007685.616085,bVCqoL8kTTJrkg
517,musharna,https://pokeapi.co/api/v2/pokemon/518/,1732007685.616085,SO3qW0hxYGaidg
518,pidove,https://pokeapi.co/api/v2/pokemon/519/,1732007685.616085,dDeZTsF63VX8pw
519,tranquill,https://pokeapi.co/api/v2/pokemon/520/,1732007685.616085,WasO08cig33CBg
520,unfezant,https://pokeapi.co/api/v2/pokemon/521/,1732007685.616085,Nc2l+jt90+PNxw
521,blitzle,https://pokeapi.co/api/v2/pokemon/522/,1732007685.616085,MAIvC+KxjQbCyQ
522,zebstrika,https://pokeapi.co/api/v2/pokemon/523/,1732007685.616085,8jNx7+QtuTKOEQ
523,roggenrola,https://pokeapi.co/api/v2/pokemon/524/,1732007685.616085,nVvmVGFp+CFR3w
524,boldore,https://pokeapi.co/api/v2/pokemon/525/,1732007685.616085,0LXf7AnqMyDabw
525,gigalith,https://pokeapi.co/api/v2/pokemon/526/,1732007685.616085,iTWVfyryDNHF6w
526,woobat,https://pokeapi.co/api/v2/pokemon/527/,1732007685.616085,2+AXk5PVshCM5A
527,swoobat,https://pokeapi.co/api/v2/pokemon/528/,1732007685.616085,BaRG/Wh5xSP2lg
528,drilbur,https://pokeapi.co/api/v2/pokemon/529/,1732007685.616085,aqVDCGyIG5DbUg
529,excadrill,https://pokeapi.co/api/v2/pokemon/530/,1732007685.616085,KBDcqKzPniHMGg
530,audino,https://pokeapi.co/api/v2/pokemon/531/,1732007685.616085,oxC89eUsdXB8GA
531,timburr,https://pokeapi.co/api/v2/pokemon/532/,1732007685.616085,UnYQObON83GpLQ
532,gurdurr,https://pokeapi.co/api/v2/pokemon/533/,1732007685.616085,ZT8a1X0Fhr9Mgw
